ACT3013289,MTF statement file for the month June & July,,,,,SUBMITTED,,3,7/12/15,6:32:37 AM,,E049704,,,MRSOWN,7/14/15,5:32:01 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSIMACCOMP,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/14/15,,3:34:36 AM,E057363,,,,File sent successfully to the endpoint 78011 from MRS side,,,,,,,,,,,,,,,
7/14/15,,5:24:26 AM,E057363,,,,File transferred successfully to the endpoint E0079006,,,,,,,,,,,,,,,
7/13/15,,6:08:37 AM,E052898,,,,Statement file generated and transferred,,,,,,,,,,,,,,,
7/14/15,,1:44:48 AM,E049704,,,,Couldn't see statement files on customer endpoint 78011,,,,,,,,,,,,,,,
7/14/15,,4:34:05 AM,E049704,,,,Wrong endpoint,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3013408,MOM MFR - significant difference between TRX value May vs previous months,,,,,SUBMITTED,,2,7/12/15,5:17:28 PM,,E044709,,,GIS,7/14/15,10:49:19 AM,,,Production Servers,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
0004 - MasterCard Organizer Model (MOM) - Poland,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Processing/Platform Research,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/14/15,,10:10:39 AM,E044709,,,,NAme of promotion is: Promotion Activity,,,,,,,,,,,,,,,
7/14/15,,6:05:56 AM,E044709,,,,Amswer - name of reeport: Promotion Activity,,,,,,,,,,,,,,,
7/13/15,,4:22:45 PM,E047589,,,,Need report details,,,,,,,,,,,,,,,
7/14/15,,9:20:25 AM,E047589,,,,Promotion ended incorrectly on 31-May-2015 11:59:59 PM,,,,,,,,,,,,,,,
7/14/15,,10:11:38 AM,E044709,,,,Promotion Activity,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3013586,CCB Prod - data pull for Jun 2015,,,,,SUBMITTED,,3,7/13/15,1:15:46 AM,,E028931,,,CHDRSL,7/13/15,3:45:58 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
2571 - CHINA CONSTRUCTION BANK,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Adhoc Reporting,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/13/15,,2:34:27 AM,E055410,,,,CCB Prod Ecomm Report Generated,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3013689,Program Impl -- MOM - Russian Standard Bank - enrollment file 3,,,,,SUBMITTED,,3,7/13/15,3:50:21 AM,,E045847,,,MRSOWN,7/13/15,10:02:44 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSIMACCOMP,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/13/15,,9:57:48 AM,E050447,,,,File was processed with exceptions,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3013696,Adjustment request,,,,,SUBMITTED,,3,7/13/15,3:55:53 AM,,E043587,,,GIS,7/14/15,4:51:43 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
11204 - ALIOR BANK SPOLKA AKCYJNA,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Customer/Account/Point Update,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/14/15,,4:50:43 AM,E041890,,,,Adjustments made,,,,,,,,,,,,,,,
7/13/15,,4:02:37 AM,E041890,,,,Update should be perormed via Customer Service,,,,,,,,,,,,,,,
7/14/15,,1:32:58 AM,E043587,,,,reply,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3013927,Watertown Savings Bank/Truaxis ICA 15528,,,,,SUBMITTED,,3,7/13/15,6:52:59 AM,,E020263,,,CISNA,7/13/15,7:04:53 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
15528 - WATERTOWN SAVINGS BANK,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Customer/Account/Point Update,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/13/15,,7:03:31 AM,E055410,,,,MTF automation extended,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3013929,Member Impl -- Truaxis - ADS,,,,,SUBMITTED,,3,7/13/15,6:59:17 AM,,E020263,,,MRSOWN,7/14/15,10:39:53 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,BATCH JOB NAME,,,,,,,,,
,,,,,,,,,,,,,BATCH MEMBER,,,,,,,,,
8311 - TRUAXIS ADS,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Execute Batch Processing,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/13/15,,2:30:00 PM,E020147,,,,Please add EVF configuration in SYstem Maintenance,,,,,,,,,,,,,,,
7/13/15,,3:49:19 PM,E038105,,,,EVF sent,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3014223,Barclays 2182 - Production - Accounts not on MRS,,,,,SUBMITTED,,3,7/13/15,10:09:45 AM,,E049468,,,MRSOWN,7/14/15,8:05:17 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCOMPONENT,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/14/15,,8:04:35 AM,E055410,,,,Reason provided for accounts in MRS,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3014236,Barclaycard - 2182 Manual Points Load for June 15,,,,,SUBMITTED,,3,7/13/15,10:17:21 AM,,E049468,,,MRSOWN,7/15/15,7:58:34 AM,,,Production Servers,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
2182 - BARCLAYS BANK PLC,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Customer/Account/Point Update,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/15/15,,7:36:56 AM,E047589,,,,File processed - 32 entries not found,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3014287,SVB - ICA 10204 Detailed Account Info Requested,,,,,SUBMITTED,,3,7/13/15,10:25:39 AM,,E040220,,,MRSOWN,7/13/15,12:11:36 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
10204 - SILICON VALLEY BANK,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Customer/Account/Point Update,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/13/15,,12:02:00 PM,E057515,,,,Answers below,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3014359,Household Bank of Nevada ICA 7226 - Transaction File,,,,,SUBMITTED,,3,7/13/15,10:42:06 AM,,E040220,,,MRSOWN,7/15/15,8:00:07 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,DONOTSURVEY,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/15/15,,7:59:23 AM,E055410,,,,25 transactions loaded,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3014388,Citizens - Production Points Differences post migration,,,,,QUEUED,,3,7/13/15,11:11:53 AM,,E057515,,,MRS-SUPPORT,7/13/15,11:11:53 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3014500,Citizens Point Adjustment file (5548),,,,,QUEUED,,3,7/13/15,12:19:05 PM,,E057515,,,MRS-SUPPORT,7/13/15,12:19:05 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3014549,Citizens 40 P record update ICA 5548,,,,,SUBMITTED,,2,7/13/15,1:19:21 PM,,EWS3117,,,MRSOWN,7/13/15,2:02:52 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
5548 - CHARTER ONE BANK  F.S.B.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Customer/Account/Point Update,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/13/15,,1:58:41 PM,E050545,,,,Bank product code was changed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3014556,ICA 8328 - Production - Statement issue check,,,,,QUEUED,,3,7/13/15,1:18:58 PM,,E034308,,,MRS-DEVELOPMENT,7/13/15,1:18:58 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
8328 - BANCO SANTANDER BRASIL S.A.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Customer/Account/Point Update,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3014921,SSFCU Account to Purge - ICA 3875,,,,,SUBMITTED,,3,7/13/15,4:14:55 PM,,E040220,,,MRSOWN,7/14/15,10:24:56 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
3875 - SECURITY SERVICE FEDERAL CREDIT UNION,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Customer/Account/Point Update,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/14/15,,10:24:24 AM,E057515,,,,Account purged,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3014950,MTF - Blanket testing window request - Phase 1,,,,,SUBMITTED,,3,7/13/15,4:42:33 PM,,MRG9726,,,CISLAC,7/14/15,9:14:32 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
3662 - BANCO SANTANDER MEXICO,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Execute Batch Processing,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/13/15,,10:45:51 PM,E046572,,,,Clarifications needed,,,,,,,,,,,,,,,
7/14/15,,8:19:16 AM,MRG9726,,,,clarifications,,,,,,,,,,,,,,,
7/14/15,,9:10:35 AM,E057363,,,,File processed with exceptions,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3014951,1. MTF Build - Monthly 50pct-RewardClasic-1-Qual - ICA 3785 - BONO MENSUAL 50% MÁS SCOTIAPUNTOS on MTF program: 1050019 and PROD program: 4643,,,,,QUEUED,,3,7/13/15,4:25:06 PM,,E030232,,,MRS-SUPPORT,7/13/15,4:25:06 PM,,,MTF,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
3785 - SCOTIABANK INVERLAT S.A.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Promotional Set Up,,,,,,,,,,,,,MRSIMACCOMP,,,,,,,,,
Promotion Build/Audit/Change,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3014952,2. MTF Build - 1.MTF Build - Monthly 50pct-RewardClasic-1-Pay - ICA 3785 - BONO MENSUAL 50% MÁS SCOTIAPUNTOS on MTF program: 1050019 and PROD program: 4643,,,,,QUEUED,,3,7/13/15,4:26:00 PM,,E030232,,,MRS-SUPPORT,7/13/15,4:26:00 PM,,,MTF,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
3785 - SCOTIABANK INVERLAT S.A.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Promotional Set Up,,,,,,,,,,,,,MRSIMACCOMP,,,,,,,,,
Promotion Build/Audit/Change,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3014953,3. PROD Build - Monthly 50pct-RewardClasic-1-Qual - ICA 3785 - BONO MENSUAL 50% MÁS SCOTIAPUNTOS on MTF program: 1050019 and PROD program: 4643,,,,,QUEUED,,3,7/13/15,4:26:54 PM,,E030232,,,MRS-SUPPORT,7/13/15,4:26:54 PM,,,Production Servers,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
3785 - SCOTIABANK INVERLAT S.A.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Promotional Set Up,,,,,,,,,,,,,MRSIMACCOMP,,,,,,,,,
Promotion Build/Audit/Change,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3014954,4. PROD Build - 1.MTF Build - Monthly 50pct-RewardClasic-1-Pay - ICA 3785 - BONO MENSUAL 50% MÁS SCOTIAPUNTOS on MTF program: 1050019 and PROD program: 4643,,,,,QUEUED,,3,7/13/15,4:27:47 PM,,E030232,,,MRS-SUPPORT,7/13/15,4:27:47 PM,,,Production Servers,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
3785 - SCOTIABANK INVERLAT S.A.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Promotional Set Up,,,,,,,,,,,,,MRSIMACCOMP,,,,,,,,,
Promotion Build/Audit/Change,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3015007,Request for Set up of a New Transaction Notification Template for Merch Anonymous Auth Notification,,,,,SUBMITTED,,3,7/13/15,4:41:55 PM,,E037669,,,MRSOWN,7/14/15,11:44:16 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
N,,,,,,,,,,,,,DONOTSURVEY,,,,,,,,,
14940 - SPRING MARKETPLACE,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Implementation Task,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/14/15,,11:44:05 AM,E034210,,,,completed in MTF and production,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3015043,3. PROD modification due 8/3/2015 - new accrual rate and remove end date - ICA 3785 - Modify the multiplying factor for the birth date promotion ICA 3785 with the new rate being effective on 08/01/2015,,,,,QUEUED,,3,7/13/15,5:14:56 PM,,E047589,,,MRS-SUPPORT,7/13/15,5:14:56 PM,,,Production Servers,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
3785 - SCOTIABANK INVERLAT S.A.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Promotional Set Up,,,,,,,,,,,,,MRSIMACCOMP,,,,,,,,,
Promotion Build/Audit/Change,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3015044,4. PROD Peer Review of modification - new accrual rate and remove end date - ICA 3785 - Modify the multiplying factor for the birth date promotion ICA 3785 with the new rate being effective,,,,,QUEUED,,3,7/13/15,5:17:34 PM,,E033372,,,MRS-SUPPORT,7/13/15,5:17:34 PM,,,Production Servers,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
3785 - SCOTIABANK INVERLAT S.A.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Promotional Set Up,,,,,,,,,,,,,MRSIMACCOMP,,,,,,,,,
Promotion Build/Audit/Change,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3015173,Member Impl -- Truaxis - ADS,,,,,SUBMITTED,,3,7/13/15,9:47:21 PM,,E020263,,,MRSOWN,7/13/15,10:24:03 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
8311 - TRUAXIS ADS,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Processing/Platform Research,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/13/15,,10:22:08 PM,E046572,,,,Automated Exceptions Screenshot attached,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3015235,ERRORES EN MRS / SCOTIA,,,,,SUBMITTED,,2,7/13/15,10:24:31 PM,,E042888,,,MRSOWN,7/13/15,10:32:09 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
3785 - SCOTIABANK INVERLAT S.A.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Customer/Account/Point Update,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/13/15,,10:30:18 PM,E033372,,,,Please provide the user's card #.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT3015433,Record 20 Rejection - reason unknow.,,,,,SUBMITTED,,2,7/14/15,1:57:50 AM,,E044822,,,CISMEA,7/14/15,11:33:14 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
